match_id,team,total_passes,unique_players,unique_recipients,successful_passes,pass_accuracy,avg_pass_distance,max_pass_distance,min_pass_distance,std_pass_distance,total_pass_distance,passes_first_half,passes_second_half,passes_ratio_halves,avg_passes_per_player,max_passes_per_player,std_passes_per_player,static_num_nodes,static_num_edges,static_density,static_avg_degree,static_max_degree,static_min_degree,static_std_degree,static_avg_in_degree,static_max_in_degree,static_avg_out_degree,static_max_out_degree,static_avg_clustering,static_max_clustering,static_std_clustering,static_avg_betweenness,static_max_betweenness,static_std_betweenness,static_avg_pagerank,static_max_pagerank,static_std_pagerank,static_avg_closeness,static_max_closeness,static_is_connected,static_num_components,static_avg_edge_weight,static_max_edge_weight,static_std_edge_weight,static_total_edge_weight,temporal_density_mean,temporal_density_std,temporal_density_max,temporal_density_min,temporal_density_range,temporal_density_variability,temporal_clustering_mean,temporal_clustering_std,temporal_edges_mean,temporal_edges_std,temporal_edges_max,temporal_density_first_half,temporal_density_second_half,temporal_density_change_halves,temporal_clustering_first_half,temporal_clustering_second_half,temporal_density_trend,resultado,goles_equipo,goles_rival,xg_equipo,xg_rival,xg_diff,contexto,rival,tipo_rival,es_barcelona
3773497,Real Madrid,319,16,16,269,0.8432601880877743,19.617015976615995,108.8290861856333,1.486606874731856,16.116169880207252,6257.828096540503,185,134,0.7243243243243244,19.9375,46,11.304681920926981,16,123,0.5125,15.375,25,6,5.266343608235224,7.6875,13,7.6875,13,0.17488671260387684,0.2742572461042148,0.048847070175191985,0.06753472222222223,0.2172222222222222,0.06402556408063677,0.0625,0.12291866442489885,0.029870403355342346,0.43076382045813516,0.5769230769230769,1,1,2.5934959349593494,9,1.82501764497087,319,0.20832691999358666,0.05631463308318598,0.3333333333333333,0.10714285714285714,0.22619047619047616,0.043401547947002496,0.11863783438272549,0.12137987668616537,14.733333333333333,8.03797803611648,33,0.20284305641448497,0.21312530062530058,0.010282244210815611,0.15121569030906828,0.09013221044717556,1.1695613211598458e-05,victoria,2,1,1.321765321,1.494463878,-0.17269855699999992,local,Barcelona,medio,False
3773660,Barcelona,698,14,13,636,0.9111747851002865,18.16254766787119,79.72433756388322,2.280350850198281,11.032262575659301,12677.458272174092,365,333,0.9123287671232877,49.857142857142854,105,27.343561027604466,14,131,0.7197802197802198,18.714285714285715,24,1,5.993193418115152,9.357142857142858,12,9.357142857142858,12,0.20363090887219507,0.27340732251339395,0.0646464645062368,0.08501221001221002,0.32425213675213677,0.09508082200925036,0.07142857142857141,0.13012935516057011,0.03420987453445723,0.3403701236989341,0.48148148148148145,1,1,5.32824427480916,28,4.773403970653162,698,0.2875548967940272,0.07243590826569922,0.4444444444444444,0.15555555555555556,0.28888888888888886,0.050875420875420865,0.2268410741770391,0.08421183824807993,27.956521739130434,8.283736467022141,45,0.30835738335738333,0.2700808080808081,-0.03827657527657524,0.24204424448142559,0.2140704111213545,-0.0013651236384816382,victoria,1,0,2.058993611,0.736227611,1.322766,local,Levante UD,medio,True
3773660,Levante UD,395,16,16,325,0.8227848101265823,21.554911735743186,84.09215183356886,1.414213562373101,14.401093895757814,8514.190135618559,217,178,0.8202764976958525,24.6875,51,13.607442816341356,16,141,0.5875,17.625,27,9,4.728570079844435,8.8125,13,8.8125,15,0.23143378106358015,0.3475515235700013,0.05466698045043267,0.06415438397581255,0.17698790627362057,0.045075284021214135,0.0625,0.1122146328908005,0.026932850740933077,0.4773053555470124,0.5769230769230769,1,1,2.801418439716312,11,2.10443590310997,395,0.21138347468134702,0.0812255072293941,0.6666666666666666,0.1,0.5666666666666667,0.048582335538857276,0.19509287920578622,0.16081863861889065,18.127659574468087,6.745745909948812,32,0.2131001574183392,0.2098727938727939,-0.0032273635455453142,0.21564995359880845,0.17700265373992663,0.000399654789398082,derrota,0,1,0.736227611,2.058993611,-1.322766,visitante,Barcelona,medio,False
3773593,Barcelona,730,15,15,651,0.8917808219178082,16.74461633286568,65.63368037829359,2.299999999999997,10.057000197812346,12223.569922991945,392,338,0.8622448979591837,48.666666666666664,100,28.912841108275423,15,139,0.6619047619047619,18.533333333333335,26,10,4.814792022738077,9.266666666666667,13,9.266666666666667,13,0.15122944717379694,0.24197619852489527,0.047156954338024484,0.07973137973137974,0.2902014652014652,0.07320790776046779,0.06666666666666668,0.11302159974730727,0.029454044646355197,0.3591058346921647,0.5,1,1,5.251798561151079,21,4.616351178585388,730,0.2874415439632831,0.0763373605830436,0.48214285714285715,0.11538461538461539,0.3667582417582418,0.05486858820192152,0.20927496045734814,0.08162361836570557,28.91304347826087,8.093415943994975,46,0.29844385412567226,0.277356092981093,-0.021087761144579276,0.19320647044753436,0.2240044096330107,-0.0008713602839412281,victoria,4,0,2.6873112679999998,0.1825146875,2.5047965805,local,Villarreal,medio,True
3773593,Villarreal,543,16,16,480,0.8839779005524862,19.43957519054148,70.2157389763862,0.8944271909999184,11.798916675154802,10555.689328464023,241,302,1.2531120331950207,33.9375,83,20.547404540071074,16,143,0.5958333333333333,17.875,27,4,5.91475908216049,8.9375,15,8.9375,13,0.17960051971023144,0.22111058583617976,0.029594377036385584,0.07099702380952382,0.36976190476190474,0.0953033505308686,0.0625,0.13454410818914456,0.030757603589150913,0.36887213439879896,0.5172413793103449,1,1,3.797202797202797,14,2.886087778493059,543,0.23025957494042593,0.06444380940714173,0.4111111111111111,0.08333333333333333,0.3277777777777778,0.0509669678147939,0.18797314789211164,0.09200461431752076,23.95744680851064,8.126600034584522,40,0.22333461992552905,0.23635353535353534,0.013018915428006289,0.20730073979341263,0.17096486701896685,5.8735045148088006e-05,derrota,0,4,0.1825146875,2.6873112679999998,-2.5047965805,visitante,Barcelona,medio,False
3773466,Barcelona,587,14,14,504,0.858603066439523,18.118617743999845,96.4024895944083,2.022374841615668,13.16573473322568,10635.62861572791,390,197,0.5051282051282051,41.92857142857143,78,25.076695542687823,14,124,0.6813186813186813,17.714285714285715,25,8,5.202040416009464,8.857142857142858,13,8.857142857142858,13,0.16690506109340245,0.25420614216787685,0.0443450593970207,0.07344758416186987,0.16336996336996334,0.04617001988041563,0.07142857142857142,0.1372973003784926,0.036850951289128804,0.37759195378896226,0.4642857142857143,1,1,4.733870967741935,19,4.066203886657284,587,0.26252341039575083,0.08306169092007301,0.4,0.12222222222222222,0.2777777777777778,0.06714505301461823,0.19112369790784603,0.11266054739439585,22.46808510638298,11.144995101779381,41,0.3029089597271415,0.22698412698412698,-0.07592483274301451,0.21945483726455925,0.1661922952739383,-0.0017451048411964226,victoria,3,0,0.739652598,0.46619188860000005,0.2734607094,visitante,Celta Vigo,medio,True
3773466,Celta Vigo,444,16,16,372,0.8378378378378378,19.03030544543199,63.42184166357833,2.080865204668483,10.995626952026413,8449.455617771802,197,247,1.2538071065989849,27.75,63,16.233709783451637,16,146,0.6083333333333333,18.25,26,11,5.2141634036535525,9.125,14,9.125,13,0.19509270641503745,0.24910109976276223,0.028009463374848782,0.06670792748917749,0.15989177489177492,0.042308864116031235,0.0625,0.12952246628796238,0.033290526164294135,0.4631239613877338,0.5357142857142857,1,1,3.041095890410959,18,2.5851968270599133,444,0.2170665622793282,0.047439978988106195,0.33636363636363636,0.13333333333333333,0.20303030303030303,0.04591724700420352,0.17275338400183424,0.09910937198515804,18.319148936170212,6.947337253374015,37,0.20393217893217896,0.22767510267510271,0.02374292374292375,0.16840351076439497,0.1762667431551506,0.0005341028395491859,derrota,0,3,0.46619188860000005,0.739652598,-0.2734607094,local,Barcelona,medio,False
3773585,Barcelona,603,15,15,547,0.9071310116086235,17.006661866662117,63.036021448057774,1.0999999999999943,10.03889790647014,10255.017105597257,290,313,1.0793103448275863,40.2,83,28.653596134317446,15,116,0.5523809523809524,15.466666666666667,25,2,6.3756481152027895,7.733333333333333,13,7.733333333333333,12,0.11720850919749573,0.2161321241310647,0.047891185927521056,0.08681929181929181,0.17326007326007328,0.0576833575113307,0.06666666666666667,0.13141375591256124,0.03875849790873779,0.37853184157959585,0.4375,1,1,5.198275862068965,27,4.927438705835131,603,0.2628058702526788,0.06676330151194149,0.5,0.12727272727272726,0.37272727272727274,0.06398299767864986,0.19697964761156664,0.07497828166438221,23.574468085106382,7.90086588774504,40,0.25361952861952863,0.2702256077256077,0.016606079106079086,0.17922808717216349,0.21131744642800776,8.383649832539553e-05,derrota,1,3,1.2488722015,2.9000679519999997,-1.6511957504999997,local,Real Madrid,grande,True
3773585,Real Madrid,567,14,14,501,0.8835978835978836,18.654814329432796,87.39937070711666,0.6999999999999997,12.343005674779132,10577.279724788395,332,235,0.7078313253012049,40.5,75,18.371173070873837,14,133,0.7307692307692307,19.0,25,8,4.7207747548166585,9.5,12,9.5,13,0.17256654963669718,0.23375935913681808,0.036218169222447284,0.07442002442002442,0.22234432234432233,0.054019409896922145,0.07142857142857142,0.11520567078615347,0.029010676591504917,0.405663394689726,0.48148148148148145,1,1,4.2631578947368425,18,3.4595291453317865,567,0.254135101010101,0.06213236410936894,0.375,0.11363636363636363,0.26136363636363635,0.05642212397531546,0.23092601798548937,0.12308817640710133,23.395833333333332,7.634578624923698,38,0.28345959595959597,0.2293220668220668,-0.05413752913752917,0.2906404015390249,0.18039846267095933,-0.0009059936722225014,victoria,3,1,2.9000679519999997,1.2488722015,1.6511957504999997,visitante,Barcelona,medio,False
3773552,Barcelona,831,14,14,759,0.9133574007220217,17.948686690022786,69.30007215003458,2.701851217221252,10.421261914657213,14915.358639408936,439,392,0.8929384965831435,59.357142857142854,134,42.26765838149713,14,121,0.6648351648351648,17.285714285714285,23,4,5.091008480344418,8.642857142857142,12,8.642857142857142,11,0.1003155168585944,0.17877224815694087,0.04868845234673372,0.06997863247863247,0.27297008547008544,0.07420545611467459,0.07142857142857142,0.13012894899201102,0.041996337280235184,0.32120689344450265,0.48148148148148145,1,1,6.867768595041323,44,7.266977441587003,831,0.30345379258422733,0.09019897232481791,0.4888888888888889,0.1111111111111111,0.37777777777777777,0.05735770402437071,0.22231931597482685,0.08929254438181095,30.08695652173913,9.222740221759889,44,0.32042011019283745,0.2879013347763348,-0.032518775416502665,0.2198534261434353,0.2245797149869357,-0.0014384717622460477,victoria,1,0,2.508760701,0.387724143,2.121036558,visitante,Huesca,medio,True
